                nu      tot_opac
774   2.268500e+06  8.460000e-19
775   2.260900e+06  8.400000e-19
776   2.253400e+06  8.340000e-19
777   2.245900e+06  8.280000e-19
778   2.238500e+06  8.220000e-19
779   2.231000e+06  8.170000e-19
780   2.223600e+06  8.110000e-19
781   2.216200e+06  8.050000e-19
782   2.208800e+06  8.000000e-19
783   2.201500e+06  7.940000e-19
784   2.194100e+06  7.890000e-19
785   2.186800e+06  7.830000e-19
786   2.179600e+06  7.780000e-19
787   2.172300e+06  7.730000e-19
788   2.165100e+06  7.670000e-19
789   2.157900e+06  7.620000e-19
790   2.150700e+06  7.570000e-19
791   2.143500e+06  7.510000e-19
792   2.136400e+06  7.460000e-19
793   2.129300e+06  7.410000e-19
794   2.122200e+06  7.360000e-19
795   2.115100e+06  7.310000e-19
796   2.108100e+06  7.260000e-19
797   2.101100e+06  7.210000e-19
798   2.094100e+06  7.160000e-19
799   2.087100e+06  7.110000e-19
800   2.080200e+06  7.060000e-19
801   2.073300e+06  7.010000e-19
802   2.066400e+06  6.960000e-19
803   2.059500e+06  6.910000e-19
804   2.052600e+06  6.870000e-19
805   2.045800e+06  6.820000e-19
806   2.039000e+06  6.770000e-19
807   2.032200e+06  6.720000e-19
808   2.025500e+06  6.680000e-19
809   2.018700e+06  6.630000e-19
810   2.012000e+06  6.590000e-19
811   2.005300e+06  6.540000e-19
812   1.998600e+06  6.500000e-19
813   1.992000e+06  6.450000e-19
814   1.985400e+06  6.410000e-19
815   1.978800e+06  6.360000e-19
816   1.972200e+06  6.320000e-19
817   1.965600e+06  6.270000e-19
818   1.959100e+06  6.230000e-19
819   1.952500e+06  6.190000e-19
820   1.946000e+06  6.140000e-19
821   1.939600e+06  6.100000e-19
822   1.933100e+06  6.060000e-19
823   1.926700e+06  6.020000e-19
824   1.920300e+06  5.980000e-19
825   1.913900e+06  5.930000e-19
826   1.907500e+06  5.890000e-19
827   1.901200e+06  5.850000e-19
828   1.894800e+06  5.810000e-19
829   1.888500e+06  5.770000e-19
830   1.882300e+06  5.730000e-19
831   1.876000e+06  5.690000e-19
832   1.869800e+06  5.650000e-19
833   1.863500e+06  5.610000e-19
834   1.857300e+06  5.580000e-19
835   1.851100e+06  5.540000e-19
836   1.845000e+06  5.500000e-19
837   1.838900e+06  5.460000e-19
838   1.832700e+06  5.420000e-19
839   1.826600e+06  5.380000e-19
840   1.820600e+06  5.350000e-19
841   1.814500e+06  5.310000e-19
842   1.808500e+06  5.270000e-19
843   1.802400e+06  5.240000e-19
844   1.796400e+06  5.200000e-19
845   1.790500e+06  5.160000e-19
846   1.784500e+06  5.130000e-19
847   1.778600e+06  5.090000e-19
848   1.772700e+06  5.060000e-19
849   1.766800e+06  5.020000e-19
850   1.760900e+06  4.990000e-19
851   1.755000e+06  4.950000e-19
852   1.749200e+06  4.920000e-19
853   1.743400e+06  4.890000e-19
854   1.737600e+06  4.850000e-19
855   1.731800e+06  4.820000e-19
856   1.726000e+06  4.790000e-19
857   1.720300e+06  4.750000e-19
858   1.714500e+06  4.720000e-19
859   1.708800e+06  4.690000e-19
860   1.703200e+06  4.650000e-19
861   1.697500e+06  4.620000e-19
862   1.691800e+06  4.590000e-19
863   1.686200e+06  4.560000e-19
864   1.680600e+06  4.530000e-19
865   1.675000e+06  4.500000e-19
866   1.669400e+06  4.460000e-19
867   1.663900e+06  4.430000e-19
868   1.658300e+06  4.400000e-19
869   1.652800e+06  4.370000e-19
870   1.647300e+06  4.340000e-19
871   1.641800e+06  4.310000e-19
872   1.636400e+06  4.280000e-19
873   1.630900e+06  4.250000e-19
874   1.625500e+06  4.220000e-19
875   1.620100e+06  4.190000e-19
876   1.614700e+06  4.160000e-19
877   1.609300e+06  4.140000e-19
878   1.604000e+06  4.110000e-19
879   1.598600e+06  4.080000e-19
880   1.593300e+06  4.050000e-19
881   1.588000e+06  4.020000e-19
882   1.582700e+06  3.990000e-19
883   1.577500e+06  3.970000e-19
884   1.572200e+06  3.940000e-19
885   1.567000e+06  3.910000e-19
886   1.561800e+06  3.880000e-19
887   1.556600e+06  3.860000e-19
888   1.551400e+06  3.830000e-19
889   1.546200e+06  3.800000e-19
890   1.541100e+06  3.780000e-19
891   1.536000e+06  3.750000e-19
892   1.530900e+06  3.730000e-19
893   1.525800e+06  3.700000e-19
894   1.520700e+06  3.670000e-19
895   1.515600e+06  3.650000e-19
896   1.510600e+06  3.620000e-19
897   1.505600e+06  3.600000e-19
898   1.500500e+06  3.570000e-19
899   1.495600e+06  3.550000e-19
900   1.490600e+06  3.520000e-19
901   1.485600e+06  3.500000e-19
902   1.480700e+06  3.480000e-19
903   1.475700e+06  3.450000e-19
904   1.470800e+06  3.430000e-19
905   1.465900e+06  3.400000e-19
906   1.461100e+06  3.380000e-19
907   1.456200e+06  3.360000e-19
908   1.451400e+06  3.330000e-19
909   1.446500e+06  3.310000e-19
910   1.441700e+06  3.290000e-19
911   1.436900e+06  3.270000e-19
912   1.432100e+06  3.240000e-19
913   1.427400e+06  3.220000e-19
914   1.422600e+06  3.200000e-19
915   1.417900e+06  3.180000e-19
916   1.413200e+06  3.150000e-19
917   1.408500e+06  3.130000e-19
918   1.403800e+06  3.110000e-19
919   1.399100e+06  3.090000e-19
920   1.394500e+06  3.070000e-19
921   1.389800e+06  3.050000e-19
922   1.385200e+06  3.030000e-19
923   1.380600e+06  3.000000e-19
924   1.376000e+06  2.980000e-19
925   1.371400e+06  2.960000e-19
926   1.366800e+06  2.940000e-19
927   1.362300e+06  2.920000e-19
928   1.357800e+06  2.900000e-19
929   1.353200e+06  2.880000e-19
930   1.348700e+06  2.860000e-19
931   1.344300e+06  2.840000e-19
932   1.339800e+06  2.820000e-19
933   1.335300e+06  2.800000e-19
934   1.330900e+06  2.780000e-19
935   1.326500e+06  2.760000e-19
936   1.322000e+06  2.740000e-19
937   1.317600e+06  2.730000e-19
938   1.313300e+06  2.710000e-19
939   1.308900e+06  2.690000e-19
940   1.304500e+06  2.670000e-19
941   1.300200e+06  2.650000e-19
942   1.295900e+06  2.630000e-19
943   1.291600e+06  2.610000e-19
944   1.287300e+06  2.600000e-19
945   1.283000e+06  2.580000e-19
946   1.278700e+06  2.560000e-19
947   1.274400e+06  2.540000e-19
948   1.270200e+06  2.530000e-19
949   1.266000e+06  2.510000e-19
950   1.261800e+06  2.490000e-19
951   1.257600e+06  2.470000e-19
952   1.253400e+06  2.460000e-19
953   1.249200e+06  2.440000e-19
954   1.245100e+06  2.420000e-19
955   1.240900e+06  2.410000e-19
956   1.236800e+06  2.390000e-19
957   1.232700e+06  2.370000e-19
958   1.228600e+06  2.360000e-19
959   1.224500e+06  2.340000e-19
960   1.220400e+06  2.320000e-19
961   1.216300e+06  2.310000e-19
962   1.212300e+06  2.290000e-19
963   1.208300e+06  2.280000e-19
964   1.204200e+06  2.260000e-19
965   1.200200e+06  2.240000e-19
966   1.196200e+06  2.230000e-19
967   1.192300e+06  2.210000e-19
968   1.188300e+06  2.200000e-19
969   1.184300e+06  2.180000e-19
970   1.180400e+06  2.170000e-19
971   1.176500e+06  2.150000e-19
972   1.172600e+06  2.140000e-19
973   1.168700e+06  2.120000e-19
974   1.164800e+06  2.110000e-19
975   1.160900e+06  2.090000e-19
976   1.157000e+06  2.080000e-19
977   1.153200e+06  2.060000e-19
978   1.149300e+06  2.050000e-19
979   1.145500e+06  2.040000e-19
980   1.141700e+06  2.020000e-19
981   1.137900e+06  2.010000e-19
982   1.134100e+06  1.990000e-19
983   1.130300e+06  1.980000e-19
984   1.126600e+06  1.970000e-19
985   1.122800e+06  1.950000e-19
986   1.119100e+06  1.940000e-19
987   1.115400e+06  1.930000e-19
988   1.111700e+06  1.910000e-19
989   1.108000e+06  1.900000e-19
990   1.104300e+06  1.890000e-19
991   1.100600e+06  1.870000e-19
992   1.096900e+06  1.860000e-19
993   1.093300e+06  1.850000e-19
994   1.089700e+06  1.830000e-19
995   1.086000e+06  1.820000e-19
996   1.082400e+06  1.810000e-19
997   1.078800e+06  1.800000e-19
998   1.075200e+06  1.780000e-19
999   1.071600e+06  1.770000e-19
1000  1.068100e+06  1.760000e-19
1001  1.064500e+06  1.750000e-19
1002  1.061000e+06  1.730000e-19
1003  1.057500e+06  1.720000e-19
1004  1.053900e+06  1.710000e-19
1005  1.050400e+06  1.700000e-19
1006  1.046900e+06  1.690000e-19
1007  1.043500e+06  1.680000e-19
1008  1.040000e+06  1.660000e-19
1009  1.036500e+06  1.650000e-19
1010  1.033100e+06  1.640000e-19
1011  1.029600e+06  1.630000e-19
1012  1.026200e+06  1.620000e-19
1013  1.022800e+06  1.610000e-19
1014  1.019400e+06  1.600000e-19
1015  1.016000e+06  1.580000e-19
1016  1.012600e+06  1.570000e-19
1017  1.009200e+06  1.560000e-19
1018  1.005900e+06  1.550000e-19
1019  1.002500e+06  1.540000e-19
1020  9.992100e+05  1.530000e-19
1021  9.958800e+05  1.520000e-19
1022  9.925700e+05  1.510000e-19
1023  9.892700e+05  1.500000e-19
1024  9.859700e+05  1.490000e-19
1025  9.826900e+05  1.480000e-19
1026  9.794200e+05  1.470000e-19
1027  9.761600e+05  1.460000e-19
1028  9.729200e+05  1.450000e-19
1029  9.696800e+05  1.440000e-19
1030  9.664500e+05  1.430000e-19
1031  9.632400e+05  1.420000e-19
1032  9.600300e+05  1.410000e-19
1033  9.568400e+05  1.400000e-19
1034  9.536500e+05  1.390000e-19
1035  9.504800e+05  1.380000e-19
1036  9.473200e+05  1.370000e-19
1037  9.441700e+05  1.360000e-19
1038  9.410200e+05  1.350000e-19
1039  9.378900e+05  1.340000e-19
1040  9.347700e+05  1.330000e-19
1041  9.316600e+05  1.320000e-19
1042  9.285600e+05  1.310000e-19
1043  9.254700e+05  1.300000e-19
1044  9.223900e+05  1.300000e-19
1045  9.193200e+05  1.290000e-19
1046  9.162600e+05  1.280000e-19
1047  9.132200e+05  1.270000e-19
1048  9.101800e+05  1.260000e-19
1049  9.071500e+05  1.250000e-19
1050  9.041300e+05  1.240000e-19
1051  9.011200e+05  1.230000e-19
1052  8.981200e+05  1.230000e-19
1053  8.951300e+05  1.220000e-19
1054  8.921600e+05  1.210000e-19
1055  8.891900e+05  1.200000e-19
1056  8.862300e+05  1.190000e-19
1057  8.832800e+05  1.180000e-19
1058  8.803400e+05  1.180000e-19
1059  8.774100e+05  1.170000e-19
1060  8.744900e+05  1.160000e-19
1061  8.715800e+05  1.150000e-19
1062  8.686800e+05  1.140000e-19
1063  8.657900e+05  1.140000e-19
1064  8.629100e+05  1.130000e-19
1065  8.600400e+05  1.120000e-19
1066  8.571800e+05  1.110000e-19
1067  8.543300e+05  1.100000e-19
1068  8.514800e+05  1.100000e-19
1069  8.486500e+05  1.090000e-19
1070  8.458300e+05  1.080000e-19
1071  8.430100e+05  1.070000e-19
1072  8.402100e+05  1.070000e-19
1073  8.374100e+05  1.060000e-19
1074  8.346200e+05  1.050000e-19
1075  8.318500e+05  1.040000e-19
1076  8.290800e+05  1.040000e-19
1077  8.263200e+05  1.030000e-19
1078  8.235700e+05  1.020000e-19
1079  8.208300e+05  1.020000e-19
1080  8.181000e+05  1.010000e-19
1081  8.153800e+05  1.000000e-19
1082  8.126600e+05  9.950000e-20
1083  8.099600e+05  9.880000e-20
1084  8.072700e+05  9.810000e-20
1085  8.045800e+05  9.740000e-20
1086  8.019000e+05  9.670000e-20
1087  7.992300e+05  9.610000e-20
1088  7.965700e+05  9.540000e-20
1089  7.939200e+05  9.470000e-20
1090  7.912800e+05  9.410000e-20
1091  7.886500e+05  9.340000e-20
1092  7.860200e+05  9.280000e-20
1093  7.834100e+05  9.210000e-20
1094  7.808000e+05  9.150000e-20
1095  7.782000e+05  9.090000e-20
1096  7.756200e+05  9.020000e-20
1097  7.730300e+05  8.960000e-20
1098  7.704600e+05  8.900000e-20
1099  7.679000e+05  8.840000e-20
1100  7.653400e+05  8.770000e-20
1101  7.628000e+05  8.710000e-20
1102  7.602600e+05  8.650000e-20
1103  7.577300e+05  8.590000e-20
1104  7.552100e+05  8.530000e-20
1105  7.526900e+05  8.470000e-20
1106  7.501900e+05  8.420000e-20
1107  7.476900e+05  8.360000e-20
1108  7.452100e+05  8.300000e-20
1109  7.427300e+05  8.240000e-20
1110  7.402600e+05  8.190000e-20
1111  7.377900e+05  8.130000e-20
1112  7.353400e+05  8.070000e-20
1113  7.328900e+05  8.020000e-20
1114  7.304500e+05  7.960000e-20
1115  7.280200e+05  7.910000e-20
1116  7.256000e+05  7.850000e-20
1117  7.231800e+05  7.800000e-20
1118  7.207800e+05  7.740000e-20
1119  7.183800e+05  7.690000e-20
1120  7.159900e+05  7.640000e-20
1121  7.136100e+05  7.580000e-20
1122  7.112300e+05  7.530000e-20
1123  7.088700e+05  7.480000e-20
1124  7.065100e+05  7.430000e-20
1125  7.041600e+05  7.370000e-20
1126  7.018100e+05  7.320000e-20
1127  6.994800e+05  7.270000e-20
1128  6.971500e+05  7.220000e-20
1129  6.948300e+05  7.170000e-20
1130  6.925200e+05  7.120000e-20
1131  6.902100e+05  7.070000e-20
1132  6.879200e+05  7.020000e-20
1133  6.856300e+05  6.980000e-20
1134  6.833500e+05  6.930000e-20
1135  6.810700e+05  6.880000e-20
1136  6.788100e+05  6.830000e-20
1137  6.765500e+05  6.780000e-20
1138  6.743000e+05  6.740000e-20
1139  6.720500e+05  6.690000e-20
1140  6.698200e+05  6.640000e-20
1141  6.675900e+05  6.600000e-20
1142  6.653700e+05  6.550000e-20
1143  6.631500e+05  6.510000e-20
1144  6.609500e+05  6.460000e-20
1145  6.587500e+05  6.420000e-20
1146  6.565600e+05  6.370000e-20
1147  6.543700e+05  6.330000e-20
1148  6.521900e+05  6.280000e-20
1149  6.500200e+05  6.240000e-20
1150  6.478600e+05  6.200000e-20
1151  6.457100e+05  6.150000e-20
1152  6.435600e+05  6.110000e-20
1153  6.414200e+05  6.070000e-20
1154  6.392800e+05  6.030000e-20
1155  6.371500e+05  5.990000e-20
1156  6.350300e+05  5.940000e-20
1157  6.329200e+05  5.900000e-20
1158  6.308100e+05  5.860000e-20
1159  6.287200e+05  5.820000e-20
1160  6.266200e+05  5.780000e-20
1161  6.245400e+05  5.740000e-20
1162  6.224600e+05  5.700000e-20
1163  6.203900e+05  5.660000e-20
1164  6.183300e+05  5.620000e-20
1165  6.162700e+05  5.580000e-20
1166  6.142200e+05  5.540000e-20
1167  6.121700e+05  5.510000e-20
1168  6.101400e+05  5.470000e-20
1169  6.081100e+05  5.430000e-20
1170  6.060800e+05  5.390000e-20
1171  6.040700e+05  5.360000e-20
1172  6.020600e+05  5.320000e-20
1173  6.000500e+05  5.280000e-20
1174  5.980600e+05  5.240000e-20
1175  5.960700e+05  5.210000e-20
1176  5.940800e+05  5.170000e-20
1177  5.921100e+05  5.140000e-20
1178  5.901400e+05  5.100000e-20
1179  5.881700e+05  5.070000e-20
1180  5.862200e+05  5.030000e-20
1181  5.842600e+05  5.000000e-20
1182  5.823200e+05  4.960000e-20
1183  5.803800e+05  4.930000e-20
1184  5.784500e+05  4.890000e-20
1185  5.765300e+05  4.860000e-20
1186  5.746100e+05  4.820000e-20
1187  5.727000e+05  4.790000e-20
1188  5.707900e+05  4.760000e-20
1189  5.688900e+05  4.730000e-20
1190  5.670000e+05  4.690000e-20
1191  5.651100e+05  4.660000e-20
1192  5.632300e+05  4.630000e-20
1193  5.613600e+05  4.600000e-20
1194  5.594900e+05  4.560000e-20
1195  5.576300e+05  4.530000e-20
1196  5.557700e+05  4.500000e-20
1197  5.539200e+05  4.470000e-20
1198  5.520800e+05  4.440000e-20
1199  5.502400e+05  4.410000e-20
1200  5.484100e+05  4.380000e-20
1201  5.465900e+05  4.350000e-20
1202  5.447700e+05  4.320000e-20
1203  5.429600e+05  4.290000e-20
1204  5.411500e+05  4.260000e-20
1205  5.393500e+05  4.230000e-20
1206  5.375500e+05  4.200000e-20
1207  5.357700e+05  4.170000e-20
1208  5.339800e+05  4.140000e-20
1209  5.322100e+05  4.110000e-20
1210  5.304400e+05  4.080000e-20
1211  5.286700e+05  4.060000e-20
1212  5.269100e+05  4.030000e-20
1213  5.251600e+05  4.000000e-20
1214  5.234100e+05  3.970000e-20
1215  5.216700e+05  3.940000e-20
1216  5.199300e+05  3.920000e-20
1217  5.182000e+05  3.890000e-20
1218  5.164800e+05  3.860000e-20
1219  5.147600e+05  3.840000e-20
1220  5.130500e+05  3.810000e-20
1221  5.113400e+05  3.780000e-20
1222  5.096400e+05  3.760000e-20
1223  5.079400e+05  3.730000e-20
1224  5.062500e+05  3.700000e-20
1225  5.045700e+05  3.680000e-20
1226  5.028900e+05  3.650000e-20
1227  5.012200e+05  3.630000e-20
1228  4.995500e+05  3.600000e-20
1229  4.978900e+05  3.580000e-20
1230  4.962300e+05  3.550000e-20
1231  4.945800e+05  3.530000e-20
1232  4.929300e+05  3.500000e-20
1233  4.912900e+05  3.480000e-20
1234  4.896600e+05  3.460000e-20
1235  4.880300e+05  3.430000e-20
1236  4.864000e+05  3.410000e-20
1237  4.847900e+05  3.380000e-20
1238  4.831700e+05  3.360000e-20
1239  4.815700e+05  3.340000e-20
1240  4.799600e+05  3.320000e-20
1241  4.783700e+05  3.290000e-20
1242  4.767700e+05  3.270000e-20
1243  4.751900e+05  3.250000e-20
1244  4.736100e+05  3.220000e-20
1245  4.720300e+05  3.200000e-20
1246  4.704600e+05  3.180000e-20
1247  4.688900e+05  3.160000e-20
1248  4.673300e+05  3.140000e-20
1249  4.657800e+05  3.110000e-20
1250  4.642300e+05  3.090000e-20
1251  4.626800e+05  3.070000e-20
1252  4.611500e+05  3.050000e-20
1253  4.596100e+05  3.030000e-20
1254  4.580800e+05  3.010000e-20
1255  4.565600e+05  2.990000e-20
1256  4.550400e+05  2.970000e-20
1257  4.535200e+05  2.950000e-20
1258  4.520100e+05  2.930000e-20
1259  4.505100e+05  2.910000e-20
1260  4.490100e+05  2.890000e-20
1261  4.475200e+05  2.870000e-20
1262  4.460300e+05  2.850000e-20
1263  4.445400e+05  2.830000e-20
1264  4.430700e+05  2.810000e-20
1265  4.415900e+05  2.790000e-20
1266  4.401200e+05  2.770000e-20
1267  4.386600e+05  2.750000e-20
1268  4.372000e+05  2.730000e-20
1269  4.357400e+05  2.710000e-20
1270  4.342900e+05  2.690000e-20
1271  4.328500e+05  2.670000e-20
1272  4.314100e+05  2.650000e-20
1273  4.299700e+05  2.640000e-20
1274  4.285400e+05  2.620000e-20
1275  4.271200e+05  2.600000e-20
1276  4.256900e+05  2.580000e-20
1277  4.242800e+05  2.560000e-20
1278  4.228700e+05  2.550000e-20
1279  4.214600e+05  2.530000e-20
1280  4.200600e+05  2.510000e-20
1281  4.186600e+05  2.490000e-20
1282  4.172700e+05  2.480000e-20
1283  4.158800e+05  2.460000e-20
1284  4.144900e+05  2.440000e-20
1285  4.131100e+05  2.430000e-20
1286  4.117400e+05  2.410000e-20
1287  4.103700e+05  2.390000e-20
1288  4.090000e+05  2.380000e-20
1289  4.076400e+05  2.360000e-20
1290  4.062900e+05  2.340000e-20
1291  4.049400e+05  2.330000e-20
1292  4.035900e+05  2.310000e-20
1293  4.022400e+05  2.290000e-20
1294  4.009100e+05  2.280000e-20
1295  3.995700e+05  2.260000e-20
1296  3.982400e+05  2.250000e-20
1297  3.969200e+05  2.230000e-20
1298  3.956000e+05  2.220000e-20
1299  3.942800e+05  2.200000e-20
1300  3.929700e+05  2.190000e-20
1301  3.916600e+05  2.170000e-20
1302  3.903600e+05  2.160000e-20
1303  3.890600e+05  2.140000e-20
1304  3.877600e+05  2.130000e-20
1305  3.864700e+05  2.110000e-20
1306  3.851900e+05  2.100000e-20
1307  3.839100e+05  2.080000e-20
1308  3.826300e+05  2.070000e-20
1309  3.813600e+05  2.050000e-20
1310  3.800900e+05  2.040000e-20
1311  3.788200e+05  2.030000e-20
1312  3.775600e+05  2.010000e-20
1313  3.763100e+05  2.000000e-20
1314  3.750500e+05  1.980000e-20
1315  3.738100e+05  1.970000e-20
1316  3.725600e+05  1.960000e-20
1317  3.713200e+05  1.940000e-20
1318  3.700900e+05  1.930000e-20
1319  3.688600e+05  1.920000e-20
1320  3.676300e+05  1.900000e-20
1321  3.664000e+05  1.890000e-20
1322  3.651900e+05  1.880000e-20
1323  3.639700e+05  1.860000e-20
1324  3.627600e+05  1.850000e-20
1325  3.615500e+05  1.840000e-20
1326  3.603500e+05  1.830000e-20
1327  3.591500e+05  1.810000e-20
1328  3.579500e+05  1.800000e-20
1329  3.567600e+05  1.790000e-20
1330  3.555800e+05  1.780000e-20
1331  3.543900e+05  1.760000e-20
1332  3.532100e+05  1.750000e-20
1333  3.520400e+05  1.740000e-20
1334  3.508700e+05  1.730000e-20
1335  3.497000e+05  1.710000e-20
1336  3.485400e+05  1.700000e-20
1337  3.473800e+05  1.690000e-20
1338  3.462200e+05  1.680000e-20
1339  3.450700e+05  1.670000e-20
1340  3.439200e+05  1.660000e-20
1341  3.427800e+05  1.650000e-20
1342  3.416400e+05  1.630000e-20
1343  3.405000e+05  1.620000e-20
1344  3.393700e+05  1.610000e-20
1345  3.382400e+05  1.600000e-20
1346  3.371100e+05  1.590000e-20
1347  3.359900e+05  1.580000e-20
1348  3.348700e+05  1.570000e-20
1349  3.337600e+05  1.560000e-20
1350  3.326500e+05  1.550000e-20
1351  3.315400e+05  1.540000e-20
1352  3.304400e+05  1.520000e-20
1353  3.293400e+05  1.510000e-20
1354  3.282400e+05  1.500000e-20
1355  3.271500e+05  1.490000e-20
1356  3.260600e+05  1.480000e-20
1357  3.249800e+05  1.470000e-20
1358  3.238900e+05  1.460000e-20
1359  3.228200e+05  1.450000e-20
1360  3.217400e+05  1.440000e-20
1361  3.206700e+05  1.430000e-20
1362  3.196100e+05  1.420000e-20
